"station_id"	"stationname"	"date"	"daytype"	"rides"	"ADA"	"RED"	"BLUE"	"G"	"BRN"	"P"	"Pexp"	"Y"	"Pnk"	"O"	"Location"	"Latitude"	"Longitude"
41670	"Conservatory"	2015-03-28	"A"	678	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-08-24	"W"	602	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2009-03-07	"A"	420	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-12-03	"W"	1012	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2006-10-24	"W"	860	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2015-04-16	"W"	1067	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2013-01-02	"W"	622	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2005-09-09	"W"	703	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2009-10-15	"W"	875	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2010-02-18	"W"	912	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2010-10-17	"U"	452	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2015-03-19	"W"	991	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2001-10-25	"W"	472	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2014-04-21	"W"	897	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2002-08-21	"W"	587	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2016-11-10	"W"	913	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2010-05-20	"W"	966	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-06-03	"W"	667	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-08-03	"W"	846	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2005-08-04	"W"	623	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-06-07	"W"	1120	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-11-18	"A"	575	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2013-07-12	"W"	980	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2009-09-29	"W"	949	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-06-22	"W"	608	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2010-06-09	"W"	1026	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2016-05-12	"W"	1063	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2021-03-03	"W"	465	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2021-10-14	"W"	563	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2021-10-20	"W"	590	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-09-28	"W"	1007	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2019-12-31	"W"	741	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2001-08-08	"W"	359	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-02-11	"W"	537	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2006-03-05	"U"	229	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2001-07-22	"U"	124	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2019-12-26	"W"	770	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-09-27	"W"	797	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2011-05-26	"W"	922	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-10-30	"W"	916	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2011-10-20	"W"	1040	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2008-10-31	"W"	891	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-01-31	"A"	292	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2002-06-04	"W"	501	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-03-05	"U"	450	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2009-12-13	"U"	416	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-07-12	"W"	951	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2002-08-10	"A"	623	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2018-04-06	"W"	871	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2013-12-14	"A"	547	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2005-07-22	"W"	599	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2005-01-05	"W"	455	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2016-04-04	"W"	867	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2010-09-26	"U"	437	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2009-09-05	"A"	671	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2001-08-16	"W"	380	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2018-07-20	"W"	945	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-05-11	"W"	926	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2014-07-31	"W"	937	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2016-06-11	"A"	634	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2021-06-10	"W"	616	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2004-05-18	"W"	561	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2003-11-02	"U"	204	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2015-06-17	"W"	1051	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2007-07-24	"W"	970	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2006-10-07	"A"	491	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2020-08-08	"A"	362	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-04-04	"W"	887	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2018-06-02	"A"	704	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2011-06-29	"W"	1093	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-01-27	"W"	842	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-01-16	"W"	523	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2012-06-05	"W"	1086	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2018-03-14	"W"	896	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
41670	"Conservatory"	2017-12-30	"A"	328	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"(41.884904, -87.716523)"	41.884904	-87.716523
